rating,review,split
1,get lured pay trap,train
2,customer service stocker cashier,train
1,electrical engineer,train
1,data center technician,train
1,glass ceiling,train
2,ambassador,train
2,management,train
2,15 year still loving,train
1,worst company work ever,train
2,great learning experience great job role great coworkers terrible management,train
2,associate,train
1,amazon good company contracting company delivery awful,train
1,peel apple see still retail,train
2,great career launching company,train
2,best company work,train
2,smart type personality leading technology,train
1,please treat employee better,train
1,apple online support,train
1,good benefit stressful work environment,train
1,software engineer,train
1,sort center,train
2,fastpaced lively work place suppose retail atmosphere,train
2,good place work,train
1,depressing,train
2,good benefit bad development,train
2,good job,train
2,software engineer,train
2,intern,train
1,area manager,train
2,great place work,train
1,full politics peculiar culture refers,train
2,amazon great company,train
2,program manager,train
2,depends land little want work,train
1,fullfillment associate,train
2,company great benefit,train
1,bad good,train
2,great place work falling behind tech firm,train
2,good place nontech background,train
1,work amazon,train
2,producer,train
2,customer success manager office 365,train
2,sdet 2,train
1,anonmous,train
1,overbearing bullying,train
1,picker,train
1,managment team sdf1,train
1,worth,train
1,world condescended inferior,train
2,need improvement,train
1,m india review,train
1,repetitive,train
2,software engineer,train
2,enjoy working amazon great company work load opportunity perk,train
1,amazon area manager,train
1,raise cross training,train
2,traffic manager,train
1,exp microsoft,train
2,enjoyed working apple,train
1,simple application le stellar management,train
2,perfect great place work,train
2,good company learn become professional,train
1,google map gi surveyor,train
2,hard work fun,train
1,review,train
2,google senior staff,train
1,software development engineer,train
1,cannot beat commute,train
2,microsoft great place work great benefit advancement opportunity,train
1,bad gig,train
1,operation specialist,train
1,political stale unimaginative,train
2,great workplace excellent colleague great challenge,train
1,sortation associate concord nc,train
2,product advisor,train
2,lead,train
1,straight outta college,train
2,aha,train
2,cannot imagine better workplace,train
1,great place work walmart software,train
2,amazing,train
1,survival fittest,train
1,amazon decent benefit much else,train
2,amazing company,train
1,sortation associatelow pay low hour,train
1,great people,train
1,apple austin apple cupertino,train
1,operation manager,train
1,horrible,train
2,best place work provides good exposure,train
1,talent colleague terrible work life balance incompetent manager,train
2,great opportunity political,train
2,work amazing,train
2,awesome company,train
2,program manager software developer,train
1,tough working management poor human resource even worse,train
2,great place start meet big company,train
2,great place work depending team,train
2,great company,train
2,microsoft review,train
2,almost 20 year,train
1,sale specialist,train
2,excellent company,train
2,microsoft,train
1,bad could better,train
1,stay away,train
1,ask lot little return,train
2,fun ride far looking forward new challenge,train
2,good job student,train
1,good experience poor culture,train
2,extremely challenging environment work,train
1,work amazon terrible work environment terrible operation manager sitting allowed,train
2,working amazon,train
1,fulfillment technology,train
1,evaluation,train
1,started great unless learn play politics game bump ceiling pretty quickly,train
2,enabled yet challenging,train
1,stressful,train
1,work hard hard hard make ceo rich,train
1,sad state affair,train
1,former specialist,train
2,associate,train
1,lack vision dinosaur old industry,train
1,tsp germany,train
2,great company great direction,train
2,stress stress stress,train
1,great place work,train
1,started great toward end much,train
1,working amazon review,train
1,amazoncom seasonal order fulfillment,train
2,senior software engineer,train
1,tsp,train
1,review,train
2,working strong impact project,train
1,microsoft became non american company,train
1,fraud investigator,train
1,company drive excellence lack proper mean excel,train
1,incompetence middle management,train
2,great company,train
2,lot new thing learn time,train
1,recruitment,train
1,challenging worklife balance,train
2,great diversity career opportunity,train
1,sourcing manager,train
1,sde2,train
2,one year msft,train
2,great opportunity,train
2,great company,train
2,sr marketing communication manager,train
1,genius,train
1,basting former glory,train
1,human resource manager,train
2,new challange every day,train
1,senior technical support,train
1,way many expectation,train
1,fall hype,train
1,zon,train
2,good interesting bit fun struggle time,train
2,hrbp,train
1,amazon,train
2,great stepping stone,train
2,amazon need follow culture,train
1,working apple,train
1,decent pay sometimes harsh environment,train
2,great company career progression,train
2,amazing everyone make,train
2,ok,train
1,bad,train
1,cool people management need work,train
1,machine learning,train
1,great place work,train
2,specialist,train
1,used,train
1,great company limiting growth ownership,train
2,amazing company,train
1,supply chain analyst,train
2,good company,train
2,great work fine location,train
1,via volt,train
2,excellent benefit,train
1,microsoft changed,train
1,con outweigh pro landslide,train
1,chaotic mess work phx6 warehouse,train
2,good company work,train
2,fulfillment,train
2,software development engineer,train
1,associate,train
1,google enterprise contractor,train
1,picker,train
2,exciting new relationship,train
1,amazon,train
1,feel like working political campaign,train
1,treat older worker respect,train
1,applecare,train
2,amazon campus pickup point,train
2,great company individual team may great,train
2,drink koolaid,train
2,great company,train
2,great company good culture wonderful mate,train
2,excellent place work develop,train
2,senior program manager,train
1,review operation,train
1,terrible place work,train
1,overall learning experience,train
1,politics killed,train
1,awful,train
2,great place work,train
1,shipping receiving associate,train
1,managed supply chain module,train
1,might concern operation manager inbound,train
2,software engineering intern,train
2,wireless engineer,train
2,perfect pretty close,train
2,best company,train
1,get better deal somewhere else,train
