rating,review,split
2,horrible management,train
2,great company,train
2,senior support escalation engineer,train
1,great benefit terrible pay rate,train
1,done,train
2,culture changed,train
2,challenging friendly overall rewarding,train
1,pocket excellence otherwise mediocre company,train
2,great,train
1,good stability,train
2,quality manager,train
2,review,train
1,horrible place work,train
1,solution specialist,train
2,great place work,train
2,great perk company big bureaucratic,train
2,survey,train
1,quit job go work,train
1,thought 3 year,train
1,good,train
1,langweilig und ungerecht,train
2,apple specialist experience,train
1,feel like circling drain,train
2,great company work everyday retail job,train
1,networking key,train
2,fine,train
1,best alright side job,train
2,business csa,train
2,great company,train
2,great company work cool technology,train
1,overworked management,train
2,live life fullest,train
1,brutal weak must thick skin make 1 year without injury illness robot,train
1,minority welcome,train
2,software engineer,train
2,good part time income,train
1,ceo listen employee,train
1,good,train
1,icqa,train
1,awful company,train
1,operation manager,train
2,work hard fun make history,train
2,design associate,train
1,customer service,train
2,fast growth,train
1,expected,train
1,work life balance,train
2,local leadership team need work closely,train
2,application developer test,train
1,learned lot advancement slow,train
2,developer,train
1,amazon joke work,train
2,rewarding challenge,train
1,associate,train
1,always wanted work church religious enough apple retail alley,train
2,intern,train
2,vendor return,train
2,standard corporation,train
1,amazon fulfillment,train
1,great company first awhile little lifework balance,train
2,great job experience,train
2,investigation specialist,train
1,sorter,train
1,number deal annual reorg long term strategy,train
1,used great,train
1,overrated,train
2,great,train
1,alot improvement,train
1,genius,train
2,business specialist,train
2,transport planner,train
1,inbound stew,train
1,fledgling retail endeavor still numerous area opportunity,train
2,good job,train
1,compliance manager,train
1,either like,train
1,amazon,train
1,worst internship ever,train
1,lousy coworkers,train
2,senior financial analyst,train
2,happy work amz,train
1,picker,train
2,awesome place work,train
2,great people difficult culture,train
1,15 yr nontech role amazon,train
1,losing uniqueness,train
2,great experience,train
2,senior program manager,train
1,transaction risk investigator,train
2,great company,train
1,screwing new employee,train
1,little protection production assistant,train
1,worst job ever,train
2,google ibm,train
1,kiva robot,train
1,expert,train
2,amazing place prefer running walkingstanding,train
1,apple inc,train
1,msft longer fun company,train
1,fulfilment centre unless like slavery,train
1,prime fulfillment associate thing best,train
1,terrible place work,train
2,good company,train
2,support engineer,train
2,great company issue,train
2,great company work r life nothing career married menwomen beware,train
2,specialist,train
2,ok,train
2,best place work good environment,train
1,steer clear,train
1,user experience design intern,train
2,amazing,train
1,microsoft,train
2,amazing grow experience,train
2,good company work,train
2,pampered,train
1,declining,train
2,ok,train
1,work home csa,train
2,associate,train
2,data center technician,train
2,smart type personality leading technology,train
2,great company work,train
1,nice company,train
1,worse place work,train
1,toxic work environment,train
2,best employer earth,train
1,nice,train
1,much potential yet disappointing,train
2,amazon suck,train
2,technical specialist,train
2,social life,train
2,expect,train
2,facebook great company work,train
1,microsoft,train
2,great single people,train
1,stay away bing ad group,train
1,cog wheel,train
2,mixed feeling,train
2,full time swe,train
1,amazon good company contracting company delivery awful,train
2,mba recruiting,train
2,always satisfied,train
1,apple creates world,train
1,bad management,train
2,tough learning environment,train
2,best place work,train
2,okay job,train
2,lack focus,train
2,good place work,train
1,process analyst,train
1,everyone,train
1,sale manager,train
2,great place work,train
2,software development manager,train
1,picker,train
2,place opportunity,train
1,picker example modern slavery,train
1,place life,train
2,meh,train
2,great place opportunity,train
2,great pay average benefit brilliant people outdated tool culture,train
1,want make career prepared move three four time,train
2,like,train
1,customer success,train
1,horrendous work culture,train
2,apple mac genius,train
1,validation lack quality,train
2,apple,train
1,waste time,train
2,work hard fun make history,train
1,politics undermines fair evaluation work,train
1,worst company,train
1,amazon,train
2,awesome job emergency personnel,train
2,great place work,train
2,area manager,train
2,great people,train
1,shipping associate,train
1,good company opportunity crippling culture cut throat performance system,train
1,okay,train
1,favoritism job seemed like dream come true instead meat grinder appeared,train
1,picker,train
2,fulfillment associate,train
1,great place work wiring,train
1,hr administrator,train
2,technology solution professional,train
2,worked 2 month,train
2,okay,train
2,great company,train
1,warehouse associate full time,train
1,customercentric expense employeecentric,train
1,time politicking le time actually job,train
2,great first job,train
2,ok,train
1,low paid,train
2,specialist,train
2,transaction risk investigator,train
2,software development engineer,train
2,amazing growth opportunity need management overhaul,train
1,architect manager,train
1,software design engineer ii,train
2,hr advisor,train
1,tough place work prepare sell soul,train
1,part time seasonal sortation associate,train
1,good want learn good want retire,train
1,bother,train
1,apple store,train
2,brings better smarter everydday,train
2,keaira pennie,train
2,program manager,train
1,good place young,train
2,rewarding experience microsoft,train
1,past prime,train
2,service advisor,train
2,great retail experience,train
1,critical operation manager,train
1,anything brag,train
1,popularity contest anyone,train
1,site reliability engineer,train
2,assistent,train
1,avoid like plague window group microsoft idc worst place,train
2,reliability engineer,train
2,okay job scanner sort center,train
1,amazon good working surrounding environment good,train
